Row_ID,DBSCAN_cluster,Is_noise,Kth_neighbor_distance,Component_1,Component_2,y,housing,loan
40370,0,False,1.1098208640579104,-1.370445212131259,0.6780075136919779,no,no,no
40371,-1,True,1.4656585759239982,0.8702153767968953,-0.1563773848568327,yes,yes,no
40372,-1,True,1.641813435031977,-1.5259175019281221,0.5259353902616367,no,no,no
40373,0,False,1.0437240752106864,0.30230721504719343,-0.47420441108208805,no,no,no
40374,-1,True,1.4484896248522745,-0.7555341295980875,1.229806587175487,yes,yes,yes
40375,-1,True,1.4371798522233987,-0.11681999391785822,-0.6452284117953868,no,no,no
40376,0,False,1.368971478634021,0.9239695700602725,-0.34224209612919637,yes,no,no
40377,-1,True,1.5437216938073925,-1.3828421577486714,0.7113208636015697,no,no,no
40378,0,False,1.2373752701580583,-1.481390923534502,0.4912198920627772,no,yes,yes
40379,0,False,0.841045102037885,0.21388890410888586,-0.46095028386178927,no,no,no
40380,-1,True,1.920934317721475,-0.7957720669293874,0.8055527807750942,yes,yes,no
40381,-1,True,1.474102215507193,0.7701745234449945,-0.3440537341682645,no,yes,no
40382,0,False,1.3203206949113149,0.8989299619951053,-0.40722879757223407,no,no,no
40383,0,False,1.0972190522302436,0.8964537530614639,-0.35135292151382197,no,no,no
40384,-1,True,1.4296016870982702,0.4783008846359005,-0.5411307026312632,yes,no,no
40385,0,False,1.184509899936381,0.9194737275957903,-0.4460665993073957,no,no,no
40386,-1,True,1.5656465801610777,-1.8404401971988895,0.16077117773165825,no,yes,yes
40387,0,False,1.0317298857896269,0.8083006314347808,-0.5354290017007836,yes,no,no
40388,0,False,0.6409512489407233,1.2167342399074321,-0.5725394779620357,no,yes,no
40389,0,False,1.187921125564885,-0.7344753015486606,-0.6457262611215253,no,no,no
40390,-1,True,1.3704254015431991,0.4679147166643995,-0.5025074415189403,no,no,no
40391,0,False,0.699739118260937,1.2140668828432144,-0.5660834378791193,no,no,no
40392,0,False,0.9821009973747554,0.8193748878336495,-0.5069132984417691,no,no,no
40393,0,False,0.970379682983065,0.8325828589096248,-0.4732318983177962,yes,no,no
40394,0,False,1.1816439479214351,-0.5487607667025692,-0.45393782151747125,yes,no,no
40395,0,False,1.3094427849260788,0.7685545099303785,0.15988222615012349,yes,no,no
40396,0,False,0.8443987761116101,1.0808254693216628,-0.0008104877325000956,no,yes,yes
40397,0,False,0.9945984241131682,0.4999308197788755,-0.0688001100328251,yes,no,yes
40398,0,False,1.420172664262717,-0.022269289120902244,-0.09960494930559811,no,no,no
40399,-1,True,2.326421817069413,-2.5025507426293894,3.291324463862302,no,yes,no
40400,0,False,1.0772363388969708,-0.20353365973122903,0.022662042500332394,no,no,no
40401,0,False,0.9575402934466495,0.8788902817673762,0.05596175564917443,no,no,no
40402,-1,True,1.7562587827459506,-1.2147801931625106,0.570809358338512,yes,no,no
40403,-1,True,1.6575524226268616,-1.7989307279475497,-0.0985001577465752,yes,no,no
40404,-1,True,1.4202743476515367,-1.0337948100590875,-0.2417455283935488,yes,no,yes
40405,0,False,1.264402445009458,-0.6869456877417935,-0.18256085539543415,yes,no,no
40406,0,False,0.7796231046451069,1.27877207387116,-0.014089911933565784,yes,no,no
40407,-1,True,1.8316211171031573,-2.9397183908905857,2.5451186459280817,no,no,no
40408,0,False,1.278808570487413,-0.2461326872344847,-0.23537060850980573,no,no,no
40409,0,False,0.7147400048651555,1.266668384298041,0.003067494817871311,yes,yes,no
40410,0,False,0.7318660988204542,0.8154335056852169,-0.03102531604694608,no,no,yes
40411,-1,True,1.6622763654651682,-2.5755767223824644,1.0311341242131131,no,yes,yes
40412,0,False,1.0367908620566781,0.369659356720675,0.1850563869689153,yes,no,no
40413,-1,True,1.415776827629479,-0.14151289631913586,-0.1489866574926359,yes,no,no
40414,0,False,0.6792818581926815,1.1981138659395938,0.009723958181203992,yes,yes,no
40415,0,False,1.0038588484544193,0.7822955330302863,0.07441185571025404,yes,no,no
40416,-1,True,1.6400845120420118,-1.3883244032922684,1.1336509633326204,no,no,no
40417,-1,True,1.710389890816342,-2.1052395553959378,1.8531835503089573,no,no,no
40418,-1,True,2.0653563194880493,-1.6641195753817692,2.8122221535819643,yes,yes,no
40419,0,False,0.732193968190978,0.43638122412038427,0.04931502231258854,no,no,no
40420,0,False,0.7624919831556167,0.17761607704539448,0.06468131183263665,yes,no,no
40421,0,False,0.6068255799447259,1.052357168823687,-0.049165143912899695,no,yes,yes
40422,-1,True,2.0782242366977846,-2.3236387651176575,2.342214368325806,yes,yes,no
40423,0,False,0.8417851336924669,0.5451951407584544,0.11971860670008282,yes,no,no
40424,0,False,0.6414856253234889,0.5647277865530749,-0.020301470895305745,no,no,no
40425,0,False,0.7257965098456262,0.17066303188514534,0.04071701968892849,no,yes,no
40426,-1,True,1.855909758331094,-1.7352298261508607,2.5501905132062626,no,no,no
40427,0,False,1.0366234819593587,0.09789391651630601,0.059638865660285915,no,no,no
40428,-1,True,1.522894599775519,-1.259422038379657,2.3278408290981365,no,no,no
40429,0,False,0.9851559380583857,0.3174064781400772,0.06581155429725928,no,no,no
40430,0,False,0.7654600979707284,0.18161596553340795,0.05877478940592438,no,no,no
40431,0,False,1.0847615066182852,0.39846664000715326,0.09849108405341288,no,no,yes
40432,0,False,0.8119113072911924,0.6583045056786507,0.01287125813624853,no,yes,no
40433,0,False,1.0465599539117039,1.1501425456212773,0.12201923984659954,no,yes,yes
40434,-1,True,1.5288067818651176,-1.4720787891848321,2.1697705880850875,no,yes,yes
40435,-1,True,2.2148965606082545,-2.3750775734296306,3.1256771047351157,yes,yes,no
40436,0,False,0.8823436478316897,0.13824813996232113,0.11977799357793514,no,yes,no
40437,0,False,1.220922886492496,-0.015166966666968151,-0.06371177015302364,yes,no,no
40438,0,False,0.9609827369084107,0.14315455522191514,0.13778265058823186,yes,no,no
40439,-1,True,1.6902453354834912,-1.9534817823328208,1.935205615729823,yes,yes,no
40440,-1,True,1.3316424762748489,-0.3967389504265402,1.0820247002563166,yes,yes,no
40441,0,False,1.1818688167455615,0.14362401917881076,0.11015233654524376,yes,no,no
40442,0,False,1.1022062032825892,-0.5078371257619321,-0.18275492584642034,yes,no,no
40443,0,False,1.0869848194666965,-0.1296718226160383,-0.06460121171856471,yes,no,no
40444,0,False,1.2257422493706822,-0.11229720802038419,-0.1677900318495469,yes,no,no
40445,0,False,0.5539276725963785,0.42706617790341783,0.012341791310124486,yes,no,no
40446,0,False,0.8332393793957318,-0.1317301884620881,0.04038722475862353,no,no,no
40447,0,False,1.1828431050740489,-1.2070094198081656,0.7833826262173419,yes,no,no
40448,0,False,1.2835248433077866,-0.1611990180954403,0.19078476676668002,yes,no,no
40449,0,False,1.2335866726474558,-0.7712682102645352,0.7824193020771628,no,no,no
40450,0,False,0.8612470550102979,-0.3833655733762195,-0.07563810108136454,yes,no,no
40451,0,False,1.2845130041450312,0.18380130839224154,-0.004935257765037373,no,no,no
40452,-1,True,1.653452262292028,0.5961587292933855,-0.1566454532458599,yes,no,no
40453,0,False,0.7646782699144816,0.9026157794942026,-0.022280255623917673,no,no,no
40454,0,False,1.067701644936827,1.0520099332924564,0.01926222437074525,yes,no,no
40455,0,False,1.1642523867038006,-1.0275044632198338,2.2195046018794864,no,yes,no
40456,0,False,0.9346342994147206,1.0384783936057964,0.17094290201744936,no,no,no
40457,0,False,0.9022682696986144,0.48156475827169737,0.06681352746130441,yes,no,no
40458,-1,True,1.5750348943336538,-2.0754798433022583,2.3160597142822086,yes,no,no
40459,0,False,1.2342231740130196,1.2135341916583642,0.12048676379190311,no,yes,no
40460,0,False,0.8234885592772722,0.19163616370149023,0.043342061057837146,yes,no,no
40461,-1,True,1.4334076570092853,-0.4253075026916544,-0.1062462900490543,no,no,no
40462,0,False,0.9991177727095308,-0.025045554203113968,0.10790778963134758,yes,no,no
40463,-1,True,1.4197358754868905,0.2592670177318321,0.2517658913647802,no,no,no
40464,-1,True,1.348851610759064,-1.633396235883584,-0.1884766389182289,no,no,no
40465,0,False,1.1228774281999525,-0.5455685224716786,-0.17924079700770698,no,no,no
40466,0,False,0.8878370494528026,0.14752392012080393,0.04051800217011878,no,no,no
40467,-1,True,1.5621218176296225,0.09315821974491965,0.03580536201801352,no,no,no
40468,0,False,0.7841497317496595,0.21222156257064462,-0.08844405141965359,no,no,no
40469,0,False,1.235079968287184,-1.0909067598355462,2.217574384502407,no,yes,no
40470,-1,True,1.568344146078807,-1.5866292477777026,2.3139204012910652,no,no,no
40471,0,False,1.077912488262813,0.5347598874885358,0.07371379050315616,no,no,no
40472,-1,True,1.8660815248061857,0.9202275462886045,-0.3382873215282175,no,no,no
40473,0,False,0.6962993285926157,0.654932060534613,0.014375236030758153,yes,no,no
40474,0,False,1.0946370557869591,0.2125007939816931,-0.21798905187234477,no,no,no
40475,-1,True,1.7618568482134331,-1.4917026471448807,2.500253792751484,no,no,no
40476,-1,True,1.2440361340998747,-0.8544478675111761,-0.3057803440070973,no,no,no
40477,0,False,0.7234167133015972,0.3320470493920369,-0.0924986104348116,no,no,no
40478,0,False,1.1657632627784364,0.7763516416155906,-0.1200523155359561,yes,no,no
40479,0,False,0.5650091471758025,1.1998113954412823,-0.1652173657399589,yes,no,no
40480,0,False,1.0165275920413377,0.46767548584765767,-0.1292186571414346,yes,no,no
40481,-1,True,1.514068025849733,-0.9251754555539644,-0.33974590185882075,no,yes,no
40482,-1,True,1.3611826065035113,0.19657618813398056,-0.01283292863584363,yes,no,no
40483,0,False,1.1250418732471998,0.7868719011787926,-0.14752835570166914,no,no,no
40484,-1,True,1.3543245929620795,-2.1296800132531275,2.601223125020573,no,yes,yes
40485,0,False,0.49632232542241866,1.114365258291736,-0.12869816931443787,no,yes,yes
40486,0,False,0.7678290811188176,0.5157059866903636,-0.10307672393997623,no,no,no
40487,0,False,1.0858878797373386,0.8969686694886481,0.030137938295993653,yes,no,no
40488,0,False,1.2584497159258887,-1.1267856993364493,2.6546142219609923,no,yes,no
40489,0,False,0.5652469770370154,1.1168323999262637,-0.05235576104983923,yes,yes,yes
40490,0,False,0.8558494866087847,0.8294318216139642,-0.022577526597052443,yes,no,no
40491,-1,True,1.6428276996567681,-1.1273151262286722,2.4139243761998133,yes,no,no
40492,-1,True,1.9483441874902188,-2.426702844579128,1.181001950049317,no,no,no
40493,-1,True,1.6300326496650472,-1.105595830665653,0.6445306686352463,no,no,no
40494,0,False,1.0671038577317131,0.14586440565626235,0.20545032660359977,no,no,no
40495,0,False,1.1054064200116653,0.1759552193060309,0.08410206361702169,no,no,no
40496,-1,True,1.4015314210801717,-1.2784219267022607,2.3772091742640304,yes,no,no
40497,0,False,1.15154419268529,-0.16554207287376685,-0.06565936082992344,no,yes,no
40498,0,False,0.7537912816949328,0.13957545142004318,-0.16694766742922362,yes,no,no
40499,0,False,1.3243034231600352,0.7628629715189663,-0.06767647923801184,no,no,no
40500,0,False,1.0751230386606259,0.17145958127566524,-0.0008044421047553151,no,no,no
40501,0,False,0.7061057396163787,0.1968222805051378,-0.15155927479207995,no,no,no
40502,0,False,0.4889646608722825,1.22024494581206,-0.10914840411446616,no,yes,no
40503,0,False,1.0920479959537848,0.9474676372553059,-0.12306778811890114,yes,no,no
40504,0,False,1.1181324671176027,-1.658305838991157,1.0737893458116183,no,no,no
40505,0,False,0.7717944600285045,0.7816880648500187,0.050287736735180485,yes,no,no
40506,-1,True,1.6991118025231469,-1.6134356110773131,1.0867026479533362,no,yes,no
40507,-1,True,1.830702551862694,-2.0856495121763463,2.631403091625392,yes,yes,no
40508,0,False,1.0810146487809462,-0.7716756338877394,1.0644264852315208,no,no,no
40509,0,False,0.8048106754004963,0.6367506514271197,-0.02024699257786871,no,no,no
40510,0,False,0.6928810805400324,0.32145106943288076,-0.02805880560066252,yes,no,no
40511,0,False,1.1160494722843242,-0.1368726549021654,0.045904282137401164,no,no,no
40512,0,False,0.5363499639957076,0.4438484574872252,-0.03468769018963435,no,no,no
40513,0,False,1.0980580067675305,0.06042376614929001,-0.11584538883608182,no,no,no
40514,-1,True,1.3214764519004065,-0.7954816383814719,-0.16245049750687074,yes,no,no
40515,0,False,1.1920593768940608,-0.8198010451233437,-0.21333020028997243,yes,no,no
40516,0,False,1.2407350449406849,0.7953191980471003,-0.2151520899975376,no,no,no
40517,0,False,1.242047668141076,0.08445194589060134,-0.09388697167110391,yes,no,no
40518,0,False,0.8289692437814181,0.14694059382801034,-0.09173439188791037,no,no,no
40519,0,False,0.6696132106718186,0.9720077002748988,-0.2545328615908628,no,no,no
40520,0,False,0.9934463256875609,0.20916713490042627,-0.013930616480456426,no,no,no
40521,-1,True,1.2810073418124042,-0.6066907290192965,0.9266435119525888,no,yes,no
40522,0,False,1.2579424314303698,-0.9305822735312952,0.6888019199317565,yes,yes,no
40523,-1,True,1.3083788630957762,-1.7816975008181386,1.7953837346560968,yes,no,no
40524,-1,True,1.389094249702347,-2.172288634570036,2.3121742566366104,yes,no,no
40525,-1,True,1.5870889336804415,-0.7945411254604594,-0.2746979131765385,yes,no,no
40526,0,False,0.8830734195408847,0.8299347242389677,0.019428412717478888,no,no,no
40527,-1,True,1.5131637863144074,0.45937863262003553,0.012345989012048565,yes,no,no
40528,0,False,0.8113023378402963,0.7552965477985127,-0.18758132563009136,no,yes,yes
40529,-1,True,1.6428665788637578,-1.1452860633966009,1.1691307122343675,yes,no,no
40530,0,False,1.2337267959987797,-1.147907286877179,2.4580903166332555,no,yes,no
40531,0,False,1.3340142376240793,-0.37095343226367505,0.7226523395841465,no,yes,no
40532,0,False,1.0182503535232825,0.5179825277614224,-0.16148537599628743,no,no,no
40533,-1,True,1.2755351184554018,-0.804300001069921,1.3100241915637534,no,yes,yes
40534,-1,True,1.675540176913663,-0.8305151870940733,1.2769287647447605,no,no,no
40535,0,False,0.5347015877324361,1.0570021102944578,-0.2087309190996546,no,no,no
40536,0,False,1.1486144743509494,-0.8681987652903019,-0.24622235496597616,no,no,no
40537,0,False,0.5436457960830409,1.2147932700794541,-0.18308218090493256,no,no,no
40538,0,False,1.1215977464460447,0.3256615305072371,-0.016779555957796264,yes,no,no
40539,0,False,1.1540949039315924,-0.9772183936361986,-0.4007539982710908,no,no,no
40540,0,False,0.6685109729987029,1.0803957159484254,-0.14993297069478992,no,no,yes
40541,-1,True,1.3861875096456917,-1.7724148688505603,2.566022703183735,no,no,no
40542,0,False,0.4795692078735671,1.0641641867249252,-0.18020508914422173,no,no,no
40543,0,False,0.7668063947029853,1.0847422369159372,-0.25616443658447346,no,no,no
40544,0,False,1.2385373946910516,0.2168644922767751,-0.10296914251297921,yes,yes,no
40545,0,False,0.7696364662846494,1.0385470216069506,-0.05436214319797306,no,yes,yes
40546,0,False,0.7734114994148973,0.13295935347013274,-0.06683751046849061,no,no,no
40547,0,False,0.9730969530766582,0.1686251579536474,0.0369430439165442,yes,no,no
40548,0,False,0.8143563187242397,0.949153911838387,-0.11490537013534785,no,no,no
40549,0,False,0.5503755715662552,0.490761319276028,-0.09606824757283085,no,no,no
40550,0,False,0.9371352057481299,0.16545437110968317,-0.11077046846736971,no,no,yes
40551,0,False,0.7590107328255159,0.465564809897211,-0.18925366056108722,no,yes,yes
40552,0,False,1.0683240862034507,0.8167937075755378,-0.15588732613930434,no,no,no
40553,0,False,1.3704476783846469,0.6706345746307415,-0.13459449487842876,yes,no,no
40554,0,False,1.1503897892281614,-0.4229222867470917,-0.060894665433090724,no,no,no
40555,-1,True,1.866435738353572,-1.9325348532877304,1.0013197308173345,no,no,no
40556,0,False,0.59411807732841,0.32677144833871413,-0.0917436629753643,yes,no,no
40557,0,False,1.124090427058432,-0.4303043659786847,-0.1337090808331946,no,no,no
40558,0,False,0.7495688247948125,0.21115885342527338,-0.29554493773950685,yes,yes,no
40559,0,False,1.1964135691462798,-0.6592822892096741,-0.47123005242162447,no,no,no
40560,0,False,1.0780636955877168,-0.5445888951360908,-0.13780147954923325,yes,no,no
40561,0,False,0.783878054418229,0.9212307234622735,-0.38449320020129646,no,no,no
40562,-1,True,1.567888304465803,-0.10859506177303338,-0.4392031302891366,no,no,no
40563,0,False,0.9622980958273503,0.8245489103995923,-0.08291298731017459,no,yes,no
40564,0,False,1.0352678000638447,0.5203820561605609,-0.18373925326155116,no,no,no
40565,0,False,1.038061280600374,-0.33589312746456523,-0.236571881468341,yes,no,no
40566,0,False,1.046622675388351,0.05116726990180304,-0.4376623077949265,no,yes,no
40567,0,False,1.375069010019545,-1.0337105935023472,-0.42396645065775007,yes,no,no
40568,0,False,1.1809978891162847,0.31968085157889325,-0.5261007359491685,no,no,no
40569,0,False,0.9270192720068844,0.8325333098329974,-0.12722202392020143,no,yes,no
40570,0,False,1.3375223276083628,0.8102132475699513,-0.32896523077673323,yes,no,no
40571,-1,True,1.3839631287567515,-1.7262955967915017,1.2898969490327068,yes,no,no
40572,-1,True,1.3768795190860088,-0.11748104802341743,-0.3713323652153733,no,no,no
40573,-1,True,1.8424987869263458,-1.4914561094926833,0.7714599446987174,no,no,no
40574,-1,True,1.3628625705123683,-1.0444238039848397,0.5484959343735747,no,yes,no
40575,0,False,0.8698509750496505,-0.2932641757853352,-0.5092927507554729,yes,no,no
40576,0,False,0.4783067449222033,1.0001328056497194,-0.4352269949922283,no,no,no
40577,0,False,0.841727163837547,0.8440885214608613,-0.32390149350363895,no,no,no
40578,0,False,1.3246488184303677,0.0348813429127058,-0.7818237076835758,no,no,no
40579,-1,True,1.7281899122264963,-1.3809470603780214,-0.7841365817912015,no,no,no
40580,-1,True,2.7311273657713904,-2.410619028912952,3.444772876230824,no,yes,yes
40581,0,False,0.5777108393127166,1.3096808743074473,-0.5128790990005612,no,no,no
40582,0,False,1.1758017670176861,0.10847503743985781,-0.5800895485506838,no,no,no
40583,0,False,0.7893761613965423,0.9895327361665918,-0.4342734833176289,no,no,no
40584,0,False,0.9056927264180336,0.0023633207089187513,-0.642643305622584,yes,no,no
40585,-1,True,1.4791243069941402,-0.21832056547333317,-0.6313201554697523,no,no,no
40586,0,False,0.9389312773221742,1.2844059986415222,-0.4847326955883554,no,no,no
40587,-1,True,1.4414868664809095,-1.1049216171341363,-0.7181972596959735,no,no,no
40588,0,False,0.937384321264015,-0.018689052492255363,-0.6651614615582822,no,no,no
40589,-1,True,1.5114985090726487,-2.3516352849095385,1.0299377678406785,yes,no,no
40590,0,False,0.5416774625272259,0.6082231379167896,-0.6537253027551535,no,no,no
40591,-1,True,2.9991330285030955,-2.1029425628236664,1.9606917307824068,yes,no,no
40592,-1,True,1.7360523450231393,-1.0004736130097,2.0112793922683236,no,yes,no
40593,-1,True,1.6166948385639859,-2.1346021213581876,2.302895438079967,no,no,no
40594,-1,True,1.8166932893383891,-1.0657544947839068,0.9483686451787846,no,no,yes
40595,-1,True,1.4524379951923467,0.28651993138967013,-0.4444263332305505,yes,no,no
40596,-1,True,1.8417846612228215,-0.7054293588380293,-0.8589899727509036,no,no,no
40597,-1,True,1.4035281228782672,0.2650729606018417,-0.5371532289411497,yes,no,no
40598,-1,True,1.9016504296228933,-0.35004903342448784,-1.0060155638645403,no,no,no
40599,-1,True,1.4878346739287864,0.29979056058620057,-0.5319604795954541,no,no,no
40600,-1,True,2.121125330839179,-1.0114248070175473,1.0428704736352903,no,yes,no
40601,0,False,0.9447519807944996,0.3009948960891932,-0.6011895658176062,no,no,no
40602,0,False,0.7765686157573851,0.9218024290875634,-0.12765921847040365,no,no,no
40603,0,False,0.7046148098660103,0.21695849703733017,-0.10495024960138552,no,no,no
40604,0,False,0.8019548338316596,0.14316081515786647,0.00791045870194195,no,no,no
40605,-1,True,1.5855474598333477,-1.6682195101239854,1.9628398751143679,no,no,no
40606,0,False,0.5649038190467627,1.0389086989534209,-0.029388132147691513,no,no,no
40607,0,False,1.2445341893250568,-1.4084188714717252,1.5273783793230638,no,no,no
40608,-1,True,1.3675521925769334,-1.6114222748394729,1.2629999829591627,no,no,no
40609,0,False,0.7367580913248972,0.16574326217575788,0.032494018351742815,no,no,no
40610,-1,True,1.7241789414777458,-1.5799280512836185,0.9912835428892446,yes,no,no
40611,0,False,1.061641350678406,0.7841859683762227,0.1842955979968561,yes,no,no
40612,0,False,0.7612377512369961,0.9123408650577527,-0.07664962047755748,yes,no,no
40613,0,False,1.1237173673140262,0.3180029882160963,-0.1089589559733803,no,no,no
40614,0,False,0.7390763613550728,1.0326280973952555,-0.011567882548541075,yes,yes,yes
40615,0,False,1.079442564747786,-0.901540471438067,1.1210947867627912,no,no,no
40616,-1,True,1.3833332669445866,0.7377742701194708,0.12364916055197543,yes,no,no
40617,0,False,0.9524882620287252,-0.15818985130511085,-0.06628181605826163,yes,no,no
40618,0,False,1.2419756882066362,0.708676555917576,0.1684748370725252,yes,no,no
40619,-1,True,1.8503800078748962,-0.9428444697048904,1.9516550104497095,yes,yes,no
40620,-1,True,1.2711652280719257,-0.8722691605384122,-0.2143538747395876,no,no,no
40621,0,False,0.5972083397593786,0.8919040067284341,-0.09080729876178774,no,no,no
40622,0,False,1.2049326765424269,0.9052738040347301,-0.11797263790672687,no,no,no
40623,0,False,1.191387798369591,0.8537185263094061,0.04450331624612717,yes,yes,no
40624,-1,True,1.5484858561965114,-0.6603097734387754,0.7075802980574921,no,no,no
40625,-1,True,1.5659156439463775,-1.9369128073296342,1.6481552449666608,yes,yes,no
40626,0,False,1.37523735515479,-0.9495376152912925,0.7255129008230607,yes,no,no
40627,0,False,1.1320397911703166,-1.2885840843596172,1.1767916650755026,no,no,no
40628,0,False,0.703255901164868,0.13240170949486796,-0.05177066076830016,no,yes,no
40629,-1,True,1.5876093657755763,-1.0177579247444504,0.9805079193825449,no,no,no
40630,0,False,0.8852522460813891,0.576678394973128,-0.10182601110922626,yes,no,no
40631,-1,True,2.0259368469247883,-1.9310443193619797,0.9593866984272903,yes,no,no
40632,-1,True,1.6878837954505383,-1.4720326165774915,1.5450003897655467,yes,no,no
40633,0,False,0.9657404402967208,0.10474337204800535,-0.02761255109929669,yes,no,yes
40634,-1,True,1.613478778779867,-0.9404975121095565,1.1115587661716286,no,yes,no
40635,-1,True,1.5438555156047054,-0.9809136421089438,0.9207711027078512,yes,no,no
40636,0,False,0.8934352608232997,0.283687935560056,0.06883733748944695,yes,no,no
40637,0,False,0.5735506457284776,1.0633906495000927,-0.04003456199447757,yes,no,no
40638,-1,True,1.3848994045900773,-0.8921760689823457,1.0052422541066546,no,no,no
40639,0,False,0.7507350143601352,0.1739692109869604,-0.029944884254967812,no,no,no
40640,-1,True,1.5712241067771133,-1.5876594556657562,1.236633816121207,no,no,no
40641,0,False,0.9444408391907785,0.7665216438363416,0.01869353569111773,yes,no,no
40642,0,False,1.058822955314084,0.48254515737398457,-0.16552133713237863,no,no,no
40643,-1,True,1.4915965445628518,-1.7990836152877334,1.4012264247347122,yes,no,no
40644,-1,True,4.544226873178941,-3.2182824906972582,5.792246062644521,yes,no,no
40645,0,False,0.5857189919483617,0.14553211291667023,-0.08886563204726632,no,yes,no
40646,-1,True,1.5582326636851034,0.10526202486475135,-0.04028626173521262,no,no,no
40647,-1,True,1.574065727873717,-2.464103277838477,0.9114208674900176,no,yes,no
40648,-1,True,1.53485809792289,-1.584714826517103,0.9120741678949161,yes,no,no
40649,-1,True,1.5102151021147674,-0.8438724379932825,1.1298955598588065,yes,yes,no
40650,-1,True,1.4401447492103812,-1.1842728180153268,-0.048068540744705325,no,no,no
40651,0,False,1.179500788365642,-1.9879779016303458,1.033158616207416,yes,no,no
40652,0,False,1.1688505375896174,-0.9940385316964792,0.9091576408626962,yes,no,no
40653,-1,True,2.0170270603311247,-1.5299161116669067,2.524237597605963,no,no,no
40654,0,False,1.2985996419092405,-0.2733265596998024,-0.27596923513404475,yes,no,no
40655,0,False,0.9897116048852328,-0.07108527173097572,-0.3534340981268556,no,yes,no
40656,0,False,1.302840783591417,0.21176435369153335,-0.15387879494736684,no,no,no
40657,-1,True,1.805913257221526,-1.3221306141853497,1.7864988729672566,yes,no,no
40658,-1,True,1.3054271510921764,0.17645770513663114,-0.039487632261307054,no,no,no
40659,-1,True,1.6735889720017885,0.19681231677361175,0.6733851702311839,yes,yes,yes
40660,0,False,1.016495653346578,0.7026968333573748,-0.36339926480435636,no,yes,no
40661,0,False,0.9141556055784713,0.8149067524033571,-0.32394689263524556,no,yes,yes
40662,-1,True,1.639055877616323,-1.3960300311504772,1.027820963334983,no,yes,no
40663,-1,True,1.367252136907314,-0.9625330854440585,0.727557096632806,no,no,no
40664,0,False,0.6715915152073778,0.2883757172582656,-0.022609332551087023,no,no,no
40665,0,False,0.8676792106326574,1.048388137392482,-0.13551249007160338,no,no,no
40666,-1,True,1.5460564160710615,-0.9208112743042544,1.276274694939268,no,no,no
40667,-1,True,1.5225361919078217,-1.4734688051161817,1.472193579987017,no,no,no
40668,0,False,1.1415478270419168,0.43813330932609124,-0.05631166423510486,no,no,no
40669,0,False,0.8740148830534902,0.375821168647572,-0.0772122645429053,yes,no,no
40670,0,False,1.2875904870568067,1.1722804132866125,0.1563591954210308,no,no,no
40671,-1,True,1.5036707152275957,-1.266435650274113,1.703965515893723,yes,no,no
40672,0,False,0.5721961660767861,0.18112033456812604,-0.06262150990653254,no,no,no
40673,-1,True,1.8171742397638844,-1.5953403711354883,1.180380099961612,yes,yes,yes
40674,0,False,0.9578652151431336,-1.0001579043819802,1.6123871770402374,no,yes,no
40675,0,False,1.245589269444741,0.00627044529616437,-0.17651500955259788,no,no,no
40676,0,False,1.1407237444996978,-0.6139007753291209,0.031304541138331025,no,no,no
40677,-1,True,1.366755629506286,-0.8852068765470021,-0.1375154378352541,yes,no,no
40678,-1,True,1.704407190911513,-1.391059043006897,1.3692973160357007,no,no,no
40679,0,False,0.8362628472589413,0.8732020101060418,-0.02167851586730635,no,no,no
40680,-1,True,1.1625331403592405,-1.1358969960130103,-0.1534911615267374,yes,no,no
40681,0,False,1.0762214540945034,0.48356293213825957,-0.18286206868967406,yes,no,no
40682,-1,True,1.3357798167677717,0.47959933567183716,-0.059294898575561375,yes,no,no
40683,0,False,0.6524763893620821,0.6662588647614971,-0.18617660396015934,no,yes,no
40684,0,False,1.2359496201072937,0.7754116620833094,-0.16970070374839274,yes,no,no
40685,0,False,0.5315198925440975,0.8294126786986968,-0.15401544273901907,no,no,no
40686,0,False,0.7963997208583226,0.9352190450508682,-0.09948566200883112,yes,no,no
40687,0,False,0.8731854655074267,0.601038352646597,-0.0032846883568890964,yes,no,no
40688,0,False,0.8668309615907169,0.1923386352582256,-0.10228316742562368,yes,no,no
40689,0,False,1.2373992715435318,0.4282894251453105,-0.08041618604810756,no,no,no
40690,0,False,1.20950052110564,-0.2000331523104725,0.018934786245477928,yes,no,no
40691,-1,True,1.7507854457936636,-1.5774839803665555,2.672983025511352,yes,no,yes
40692,-1,True,1.5294322974861818,-1.7195982852662617,0.4180252532458653,no,no,no
40693,0,False,0.7229787001265893,0.22125841017761724,-0.27886204219507177,no,yes,yes
40694,0,False,0.9483985164751714,0.990948593831675,-0.03538968005930053,no,no,no
40695,0,False,1.3790901452260773,-1.9929391032516166,2.157779706803216,no,yes,no
40696,0,False,1.2534477065035083,-0.6309335599870647,0.9960664415007149,no,no,no
40697,0,False,0.8335798776103366,0.9081965524662153,-0.038218310163495736,yes,no,no
40698,-1,True,1.5358442888990784,1.0802270018708815,0.12348482891825618,yes,no,no
40699,0,False,0.815826056928672,0.3580181507046244,0.09438240316079963,yes,no,no
40700,0,False,1.2787221795064772,0.49699189354788675,-0.27875096943957745,yes,no,no
40701,0,False,1.0959709005761464,0.4357087273310064,-0.012312773928476546,no,no,no
40702,0,False,1.3312290865029084,-1.0965942598281513,1.1323238344359285,yes,no,no
40703,-1,True,1.3556997390847423,0.2111853162061343,-0.10325395794713692,yes,no,no
